feature,mean_abs_shap
thal,0.10378996630646763
ca,0.07422335259394791
cp,0.06667527506137322
thalach,0.061438456022793395
oldpeak,0.053567357294067565
slope,0.034626820564849316
exang,0.03454635727201603
age,0.02993596029172267
sex,0.02597824405667372
restecg,0.024246028448919377
trestbps,0.01007831797870846
chol,0.009540296001289196
fbs,0.006138274605450908
