feature,mean_abs_shap
ca,0.862935903831839
thal,0.6785230168109603
cp,0.41805647613969116
thalach,0.39232561558306017
oldpeak,0.29156037035476623
restecg,0.273727660396143
slope,0.20551063563363375
trestbps,0.20105725136395608
age,0.19356661552061918
sex,0.19350347569662749
exang,0.11011582828745257
fbs,0.05607714333124352
chol,0.017319734654604936
