feature,mean_abs_shap
ca,0.9084146243093987
thal,0.6776839018417183
cp,0.42563146025836285
thalach,0.3714009056561014
oldpeak,0.2825274273977286
restecg,0.27014866559607287
sex,0.23982463443531357
slope,0.22878967446896017
trestbps,0.20444011850675858
age,0.1820761894036669
exang,0.12832776216278738
fbs,0.06668721153310667
chol,0.028358034104381105
