feature,mean_abs_shap
ca,1.1434030445914318
thal,0.6275188065619597
sex,0.6010795476527485
cp,0.41842939551883757
slope,0.35397688274387373
exang,0.3206105769061176
thalach,0.2932912005092977
trestbps,0.2221529158390033
restecg,0.2122240567924551
oldpeak,0.1625061440498686
fbs,0.15391165158710482
chol,0.1446586298818939
age,0.09100210982549763
