feature,mean_abs_shap
thal,0.09482393954119356
cp,0.0905465687020382
ca,0.08561514025843317
oldpeak,0.057347367223352624
exang,0.05089010655705427
slope,0.043321804856787806
thalach,0.042199801829226564
sex,0.03181245559958078
age,0.02203082632090224
restecg,0.01706045536033052
trestbps,0.01323983818546342
chol,0.010820963070171233
fbs,0.005838452675804928
