feature,mean_abs_shap
ca,1.0477591734491136
thal,0.653124075293383
cp,0.43560012463269715
sex,0.42378019113406723
thalach,0.314576455888184
slope,0.3106413239607193
restecg,0.2433502752808939
oldpeak,0.22972205271391996
trestbps,0.2170928640538464
exang,0.20959644481633918
age,0.1370911208547826
fbs,0.11449889536291617
chol,0.07816887460758962
