feature,mean_abs_shap
thal,0.12001133602834241
thalach,0.06771091337405259
ca,0.06683684956773968
cp,0.060790502585659226
oldpeak,0.04833243709286206
restecg,0.03268031187780057
age,0.02564063119619663
slope,0.02178648672018889
exang,0.020015921090804623
chol,0.013737750741784984
trestbps,0.013218946623430927
sex,0.009560846686073043
fbs,0.004754728174365859
