feature,mean_abs_shap
thal,0.11001608313070038
ca,0.0772387203913869
cp,0.07677690440042277
thalach,0.05816305722690738
oldpeak,0.05235934636750039
slope,0.034742022248542184
sex,0.02835620660144072
exang,0.028249441752312022
age,0.02623802025129781
restecg,0.022867670903201087
trestbps,0.011406971046854295
chol,0.008197443905771434
fbs,0.004889329086883636
